VIEN3200;;;Grape Pest Management;;;3;;;Fall.;;;;;;;;;ENTOM3200;PLPA3200;;;Designed both for students preparing for a career in the grape and wine industry and those with a broader interest in "real world" intensive pest management systems. Emphasizes basic integrated pest management concepts, the biology and attendant specific management practices pertaining to the major diseases and anthropod pests of grapes, and modern spray application technologies. Laboratories emphasize field illustrations of classroom concepts. Team taught by a plant pathologist, entomologist, and agricultural engineer.
VIEN3440;;;Viticulture and Vineyard Management;;;3;;;Spring.;;;;;;Prerequisite: HORT 2204/FDSC 2204/VIEN 2204.;;;HORT3440;;;Second-semester course in commercial grape production with an emphasis on the problems of production in cold climates. Students examine the genetics of the vine and learn principles of vineyard establishment, propagation, pruning and training, and conservation. Laboratory exercises and field trips offer hands-on experience.
VIEN4000;;;Capstone Project in Viticulture and Enology;;;1;;;Fall.;;;;;;;;;;;;This course will prepare students for their senior capstone project by identifying and justifying a topic, locating resources, and providing constructive feedback on their peers' projects. Required for all viticulture and enology majors.
VIEN4300;;;The Science and Technology of Beer;;;1;;;Spring.;;;;;;Prerequisite: introductory biology and chemistry or permission of instructor.;;;FDSC4300;;;This senior-level course uses beer and brewing science as a starting point to explore topics in fermentation biology, food chemistry, and sensory perception. Students will learn to recognize the major sensory and chemical features that distinguish different beer styles or defects, and understand how choices during production will lead to these outcomes. Several guest lectures, including brewers and producers of raw materials, will also be included.
VIEN4400;;;Wine and Grape Flavor Chemistry;;;3;;;Spring.;;;;;;Prerequisite: at least one semester of general chemistry and one semester of organic chemistry required. Recommended: prior course work in or knowledge of viticulture and enology.;;;FDSC4400;;;Uses a (bio)-chemical perspective to investigate viticulture and enological factors that impact flavor and other quality attributes (mouthfeel, color, stability) of wine and wine grapes.
VIEN4500;;;Winemaking Theory and Practice I;;;2;;;Fall.;;;;;;Prerequisite: FDSC 2204, FDSC 2205, VIEN 2400, and BIOMI 2900 or permission of instructor.;;;FDSC4500;;;Provides an overview of the chemical, physical, technological, microbiological and regulatory fundamentals of winemaking. Concentration is on grape and must handling, juice adjustments and treatments, diverse production methods and wine styles, and regulatory compliance. Equipment used in grape processing and wine production is studied. Course builds on previous material on alcoholic and malolactic fermentation. Course includes winery field trips.
VIEN4510;;;Winemaking Theory and Practice I Laboratory;;;1;;;Fall.;;;;;;Prerequisite or corequisite: FDSC 4500/VIEN 4500.;;;FDSC4510;;;Students will produce, monitor, and evaluate diverse wine styles from several grape varieties using different vinification techniques. The laboratory includes introductory lectures, grape handling and vinification using various equipment and production methods, and emphasizes good production practices including sanitation.
VIEN4600;;;Wine and Food Fermentations;;;3;;;Spring.;;;;;;Prerequisite: BIOMI 2900 or equivalent.;;;FDSC4600;;;Study of the microbial ecology of food and wine fermentations. Emphasis is on the three main groups of wine organisms (yeasts, acetic and lactic acid bacteria) and the interactions between them. Course material covers nutritional requirements, metabolism &amp; flavor production, reproduction, managing microbial growth and spoilage, and microbiology techniques important to the food and wine industry &amp; to research in this area. Other food fermentations by these microbial groups, including yogurt, beer, kombucha and vegetable fermentations, are highlighted to emphasis the application of fermentation knowledge to production of many different foods.
VIEN4700;;;Winemaking Theory and Practice II;;;2;;;Spring.;;;;;;Prerequisite: FDSC 2204, FDSC 2205, FDSC 2400, and BIOMI 2900 or permission of instructor.;;;FDSC4700;;;Winemaking Theory and Practice II specifically addresses the non-fermentation aspects of wine production. This area includes fining, stabilization, adjustments, clarification, filtration, bottling, general sanitation, government regulations, oxidation, aging, contributions of oak, and production equipment and materials.
VIEN4710;;;Winemaking Theory and Practice II Laboratory;;;1;;;Spring.;;;;;;Prerequisite or corequisite: FDSC 4700/VIEN 4700.;;;FDSC4710;;;In the laboratory of part II of the Winemaking Theory and Practice courses, students continue working with wines produced in the preceding fall term, considering aging options and enzyme treatments, as well as fining and stabilizations. The laboratory also provides advanced training in chemical and sensorial wine analysis.
VIEN4960;;;Viticulture and Enology Internship;;;1-3;;;Fall, spring, summer.;;;;;;;;;;;;Internships provide experiential learning opportunities in real-life winery and vineyard circumstances where classroom knowledge is applied and evaluated. Students are able to master new skills, compare pilot-scale with commercial-scale winemaking practices, solve problems, interact in workplace situations, and build networks for future career opportunities. While working with industry mentors, students apply classroom knowledge, critical thinking, and self-directed learning skills to work effectively. Learning contract and documentation required for credit. May be taken twice.
VIEN4970;;;Individual Study in Viticulture and Enology;;;1-3;;;Fall, spring, summer.;;;;;;;;;;;;Undergraduate individual study in viticulture and enology under the direction of one or more faculty members. Since topics vary, the course may be repeated for credit.
VIEN4980;;;Undergraduate Teaching Experience;;;1-3;;;Fall, spring, summer.;;;;;;;;;;;;Students assist in teaching a course appropriate to their previous training and experience. TA duties are determined by student and instructor(s) of course. Since topics vary, the course may be repeated for credit.
VIEN4990;;;Undergraduate Research in Viticulture and Enology;;;1-3;;;Fall, spring, summer.;;;;;;;;;;;;Undergraduate individual study or research in viticulture and enology under the direction of one or more faculty members. Since topics vary, the course may be repeated for credit.
VIET1121;;;Elementary Vietnamese I;;;4;;;Fall.;;;;;;;;;;;;Gives a thorough grounding in all language skills: listening, speaking, reading, and writing.
VIET1122;;;Elementary Vietnamese II;;;4;;;Spring.;;;;;;Prerequisite: VIET 1121 or equivalent as determined by instructor through placement test.;;;;;;Gives a thorough grounding in all language skills: listening, speaking, reading, and writing.
VIET2201;;;Intermediate Vietnamese I;;;3;;;Fall.;;;;;;Prerequisite: VIET 1122 or equivalent as determined by instructor through placement test. ;;;;;;Continuing instruction in spoken and written Vietnamese.
VIET2202;;;Intermediate Vietnamese II;;;3;;;Spring.;;;;;;Prerequisite:  VIET 2201 or equivalent as determined by instructor through placement test.;;;;;;Continuing instruction in spoken and written Vietnamese.
VIET2203;;;Intermediate Vietnamese Composition and Reading I;;;3;;;Fall.;;;;;;Prerequisite: placement by instructor.;;;;;;Designed for heritage speakers of Vietnamese whose speaking and listening skills are at the proficient level but still need to improve writing and reading skills.
VIET2204;;;Intermediate Vietnamese Composition and Reading II;;;3;;;Spring.;;;;;;Prerequisite: VIET 2203 or equivalent or placement by instructor.;;;;;;Designed for heritage speakers of Vietnamese whose speaking and listening skills are at the proficient level but still need to improve writing and reading skills.
VIET3301;;;Advanced Vietnamese I;;;3;;;Fall.;;;;;;Prerequisite: VIET 2202 or VIET 2204 or permission of instructor.;;;;;;Continuing instruction in spoken and written Vietnamese. Introduction to reading newspapers; the course emphasizes on enlarging vocabulary and increasing reading speed by reading various genres and styles of prose.
